# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0     49     32     38      0      0      0      0      0      0   1215   1095  30917  30918      0      0      0 
    0     49     32     39      0      0      0      0      0      0   1215   1095  30917  30918      0      0      0 
    0     49     32     39      0      0      0      0      0      0   1215   1095  30917  30918      0      0      0 
    0     50     32     38      0      0      0      0      0      0   1215   1095  30917  30918      0      0      0 
    0     50     32     38      0      0      0      0      0      0   1215   1095  30917  30918      0      0      0 
    0     50     32     38      0      0      0      0      0      0   1215   1095  30917  30918      0      0      0 
    0     49     32     38      0      0      0      0      0      0   1215   1095  30917  30918      0      0      0 
    0     49     32     39      0      0      0      0      0      0   1215   1095  30917  30918      0      0      0 
    0     49     32     39      0      0      0      0      0      0   1215   1095  30917  30918      0      0      0 
    0     49     32     38      0      0      0      0      0      0   1215   1095  30917  30918      0      0      0 
    0     49     32     38      0      0      0      0      0      0   1215   1095  30917  30918      0      0      1 
    0     49     32     38      0      0      0      0      0      0   1215   1095  30917  30918      0      0      0 
    0     49     32     38      0      0      0      0      0      0   1215   1095  30917  30918      0      0      1 
    0     49     32     39      0      0      0      0      0      0   1215   1095  30917  30918      0      0      0 
    0     50     32     38      0      0      0      0      0      0   1215   1095  30917  30918      0      0      1 
    0    409     39     40     73     27      0      0      0      0   1215   1395  31097  31098      0   3021    381 
    0    301     44     53    100    100      0      0      0      0   1215   1410  31097  31098      0     25      9 
    0    305     46     57    100    100      0      0      0      0   1215   1410  31097  31098      0   1216    296 
    0    384     48     57    100    100      0      0      0      0   1215   1410  31097  31098      0     23      9 
    0    305     47     59    100     96      0      0      0      0   1215   1410  31099  31100      0    408    734 
    0    295     47     60    100     98      0      0      0      0   1215   1410  31099  31100      0    315      8 
    0    295     48     60    100     97      0      0      0      0   1215   1410  31099  31100      0    267    734 
    0    295     48     61    100     98      0      0      0      0   1215   1410  31099  31100      0     82      8 
    0    294     49     61    100     98      0      0      0      0   1215   1410  31099  31100      0    186     14 
    0    292     49     61    100     98      0      0      0      0   1215   1410  31099  31100      0    171     34 
    0    293     49     62    100     98      0      0      0      0   1215   1410  31099  31100      0     24     92 
    0    298     50     62    100     99      0      0      0      0   1215   1410  31099  31100      0    178    733 
    0    295     50     63    100     97      0      0      0      0   1215   1410  31099  31100      0    428   1447 
    0    293     51     63    100     99      0      0      0      0   1215   1410  31099  31100      0    174      8 
    0    290     51     63    100     99      0      0      0      0   1215   1410  31099  31100      0    118     19 
    0    290     51     64    100     99      0      0      0      0   1215   1410  31099  31100      0     20      8 
    0    289     51     64    100     99      0      0      0      0   1215   1410  31099  31100      0    179    716 
    0    288     51     64    100     98      0      0      0      0   1215   1410  31099  31100      0     22      7 
    0    288     52     65    100     98      0      0      0      0   1215   1410  31099  31100      0     31     23 
    0    286     52     65    100     98      0      0      0      0   1215   1410  31099  31100      0     20      8 
    0    284     52     65    100     96      0      0      0      0   1215   1410  31099  31100      0     18      8 
    0    285     52     65    100     96      0      0      0      0   1215   1410  31099  31100      0     19      8 
    0    285     52     65    100     96      0      0      0      0   1215   1410  31099  31100      0     98      7 
    0    284     53     65    100     96      0      0      0      0   1215   1410  31099  31100      0    191    721 
    0    292     53     66    100     98      0      0      0      0   1215   1410  31099  31100      0     24     37 
    0    292     53     67    100    100      0      0      0      0   1215   1410  31099  31100      0     19      9 
    0    291     54     67    100    100      0      0      0      0   1215   1410  31099  31100      0    108    730 
    0    298     54     67    100    100      0      0      0      0   1215   1410  31099  31100      0     35      8 
    0    297     54     68    100    100      0      0      0      0   1215   1410  31099  31100      0     18      8 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    298     54     68    100    100      0      0      0      0   1215   1410  31099  31100      0    659   1424 
    0    299     55     68    100    100      0      0      0      0   1215   1410  31099  31100      0     20      7 
    0    300     55     69    100    100      0      0      0      0   1215   1410  31099  31100      0     20      8 
    0    300     55     69    100    100      0      0      0      0   1215   1410  31099  31100      0    186     19 
    0    301     55     69    100    100      0      0      0      0   1215   1410  31099  31100      0     20     17 
    0    302     56     70    100    100      0      0      0      0   1215   1410  31099  31100      0     20      7 
    0    301     56     70    100    100      0      0      0      0   1215   1410  31099  31100      0     22     28 
    0    302     56     70    100    100      0      0      0      0   1215   1410  31099  31100      0     20      7 
    0    300     56     70    100    100      0      0      0      0   1215   1410  31099  31100      0     20      8 
    0    143     53     59    100     87      0      0      0      0   1215   1410  31099  31100      0  27070   2371 
    0    294     56     69    100     97      0      0      0      0   1215   1410  31099  31100      0     19     38 
    0    305     56     69    100     97      0      0      0      0   1215   1410  31099  31100      0     18      7 
    0    292     56     69    100     96      0      0      0      0   1215   1410  31099  31100      0     19     25 
    0    293     56     69    100     96      0      0      0      0   1215   1410  31099  31100      0     96      7 
    0    296     57     70    100     97      0      0      0      0   1215   1410  31099  31100      0     20      9 
    0    298     57     69    100     99      0      0      0      0   1215   1410  31099  31100      0     20      7 
    0    299     57     70    100     99      0      0      0      0   1215   1410  31099  31100      0    181    737 
    0    299     57     70    100     99      0      0      0      0   1215   1410  31099  31100      0     20      7 
    0    298     57     71    100     99      0      0      0      0   1215   1410  31099  31100      0     19      8 
    0    296     57     70    100     98      0      0      0      0   1215   1410  31099  31100      0     19      7 
    0    300     57     71    100     99      0      0      0      0   1215   1410  31099  31100      0     24      8 
    0    300     58     71    100     99      0      0      0      0   1215   1410  31099  31100      0     20     35 
    0    300     58     71    100     99      0      0      0      0   1215   1410  31099  31100      0    191    718 
    0    302     58     72    100     99      0      0      0      0   1215   1410  31099  31100      0    175    717 
    0    302     58     72    100    100      0      0      0      0   1215   1410  31099  31100      0     20      8 
    0    298     58     71    100     98      0      0      0      0   1215   1410  31099  31100      0     20      7 
    0    297     58     71    100     92      0      0      0      0   1215   1410  31099  31100      0     18      9 
    0    285     58     71    100     98      0      0      0      0   1215   1410  31099  31100      0     24      7 
    0    300     58     72    100     99      0      0      0      0   1215   1410  31099  31100      0     18     10 
    0    297     58     71    100     97      0      0      0      0   1215   1410  31099  31100      0    188    722 
    0    297     58     72    100     98      0      0      0      0   1215   1410  31099  31100      0    167      8 
