timestamp_utc,run_id,gpu,pwr_w,gtemp_c,mtemp_c,sm_pct,mem_pct,enc_pct,dec_pct,jpg_pct,ofa_pct,mclk_mhz,pclk_mhz,fb_mb,bar1_mb,ccpm_mb,rxpci_mbps,txpci_mbps
2026-04-27T21:53:31.526756+00:00,medium_gpu_2_final_chatbot,0,51,28,26,0,0,0,0,,,1107,1597,30802,6,0,0,0
2026-04-27T21:53:31.772725+00:00,medium_gpu_2_final_chatbot,1,36,23,22,0,0,0,0,,,1107,1245,30784,6,0,0,0
2026-04-27T21:53:32.885807+00:00,medium_gpu_2_final_chatbot,0,35,27,26,0,0,0,0,,,1107,1245,30802,6,0,0,0
2026-04-27T21:53:32.969884+00:00,medium_gpu_2_final_chatbot,1,36,23,23,0,0,0,0,,,1107,1245,30784,6,0,0,0
2026-04-27T21:53:34.240835+00:00,medium_gpu_2_final_chatbot,0,35,27,26,0,0,0,0,,,1107,1245,30802,6,0,0,0
2026-04-27T21:53:34.485828+00:00,medium_gpu_2_final_chatbot,1,36,23,22,0,0,0,0,,,1107,1245,30784,6,0,0,0
2026-04-27T21:53:35.716540+00:00,medium_gpu_2_final_chatbot,0,35,27,25,0,0,0,0,,,1107,1245,30802,6,0,0,0
2026-04-27T21:53:35.964037+00:00,medium_gpu_2_final_chatbot,1,36,23,22,0,0,0,0,,,1107,1245,30784,6,0,0,0
2026-04-27T21:53:37.054132+00:00,medium_gpu_2_final_chatbot,0,35,26,25,0,0,0,0,,,1107,1245,30802,6,0,0,0
2026-04-27T21:53:37.299105+00:00,medium_gpu_2_final_chatbot,1,36,23,22,0,0,0,0,,,1107,1245,30784,6,0,0,0
2026-04-27T21:53:38.388987+00:00,medium_gpu_2_final_chatbot,0,35,26,25,0,0,0,0,,,1107,1245,30802,6,0,0,0
2026-04-27T21:53:38.452942+00:00,medium_gpu_2_final_chatbot,1,36,23,23,0,0,0,0,,,1107,1245,30784,6,0,0,0
2026-04-27T21:53:39.562932+00:00,medium_gpu_2_final_chatbot,0,35,26,25,0,0,0,0,,,1107,1245,30802,6,0,0,0
2026-04-27T21:53:39.768533+00:00,medium_gpu_2_final_chatbot,1,36,23,22,0,0,0,0,,,1107,1245,30784,6,0,0,0
2026-04-27T21:53:40.826417+00:00,medium_gpu_2_final_chatbot,0,109,28,31,91,51,0,0,,,1107,1372,30926,6,0,88,68
2026-04-27T21:53:40.872791+00:00,medium_gpu_2_final_chatbot,1,143,25,28,87,59,0,0,,,1107,1515,30904,6,0,83,76
2026-04-27T21:53:41.923257+00:00,medium_gpu_2_final_chatbot,0,158,32,34,90,59,0,0,,,1107,1597,30926,6,0,105,66
2026-04-27T21:53:41.968688+00:00,medium_gpu_2_final_chatbot,1,167,28,32,88,59,0,0,,,1107,1597,30904,6,0,80,79
2026-04-27T21:53:43.018490+00:00,medium_gpu_2_final_chatbot,0,159,33,35,90,59,0,0,,,1107,1597,30926,6,0,100,62
2026-04-27T21:53:43.062320+00:00,medium_gpu_2_final_chatbot,1,166,29,32,88,59,0,0,,,1107,1597,30904,6,0,87,80
2026-04-27T21:53:44.112017+00:00,medium_gpu_2_final_chatbot,0,159,33,36,90,59,0,0,,,1107,1597,30926,6,0,98,64
2026-04-27T21:53:44.156615+00:00,medium_gpu_2_final_chatbot,1,166,30,33,88,59,0,0,,,1107,1597,30904,6,0,81,78
2026-04-27T21:53:45.206323+00:00,medium_gpu_2_final_chatbot,0,160,34,36,90,59,0,0,,,1107,1597,30926,6,0,100,71
2026-04-27T21:53:45.250143+00:00,medium_gpu_2_final_chatbot,1,166,31,33,88,59,0,0,,,1107,1597,30904,6,0,80,80
2026-04-27T21:53:46.305244+00:00,medium_gpu_2_final_chatbot,0,165,34,37,90,59,0,0,,,1107,1597,30926,6,0,97,72
2026-04-27T21:53:46.349053+00:00,medium_gpu_2_final_chatbot,1,171,31,34,88,59,0,0,,,1107,1597,30904,6,0,88,78
2026-04-27T21:53:47.399251+00:00,medium_gpu_2_final_chatbot,0,158,35,37,90,59,0,0,,,1107,1597,30926,6,0,98,65
2026-04-27T21:53:47.443063+00:00,medium_gpu_2_final_chatbot,1,161,31,34,89,60,0,0,,,1107,1597,30904,6,0,87,79
2026-04-27T21:53:48.493242+00:00,medium_gpu_2_final_chatbot,0,158,35,38,90,59,0,0,,,1107,1597,30926,6,0,98,64
2026-04-27T21:53:48.537123+00:00,medium_gpu_2_final_chatbot,1,158,32,35,89,60,0,0,,,1107,1597,30904,6,0,89,78
2026-04-27T21:53:49.586960+00:00,medium_gpu_2_final_chatbot,0,158,35,38,91,60,0,0,,,1107,1597,30926,6,0,97,64
2026-04-27T21:53:49.630827+00:00,medium_gpu_2_final_chatbot,1,164,32,36,89,60,0,0,,,1107,1597,30904,6,0,89,79
2026-04-27T21:53:50.680472+00:00,medium_gpu_2_final_chatbot,0,161,36,38,90,59,0,0,,,1107,1597,30926,6,0,100,63
2026-04-27T21:53:50.724368+00:00,medium_gpu_2_final_chatbot,1,166,32,36,88,59,0,0,,,1107,1597,30904,6,0,87,80
2026-04-27T21:53:51.775140+00:00,medium_gpu_2_final_chatbot,0,163,36,38,90,59,0,0,,,1107,1597,30926,6,0,102,69
2026-04-27T21:53:51.818956+00:00,medium_gpu_2_final_chatbot,1,169,33,36,88,59,0,0,,,1107,1597,30904,6,0,80,79
2026-04-27T21:53:52.868731+00:00,medium_gpu_2_final_chatbot,0,166,36,38,90,59,0,0,,,1107,1597,30926,6,0,100,72
2026-04-27T21:53:52.912796+00:00,medium_gpu_2_final_chatbot,1,171,33,37,88,59,0,0,,,1107,1597,30904,6,0,79,80
