timestamp_utc,run_id,gpu,pwr_w,gtemp_c,mtemp_c,sm_pct,mem_pct,enc_pct,dec_pct,jpg_pct,ofa_pct,mclk_mhz,pclk_mhz,fb_mb,bar1_mb,ccpm_mb,rxpci_mbps,txpci_mbps
2026-04-26T22:40:20.114381+00:00,small_gpu_1_chatbot,0,34,23,22,0,0,0,0,,,1107,1245,26072,6,0,0,0
2026-04-26T22:40:20.359783+00:00,small_gpu_1_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-26T22:40:21.469840+00:00,small_gpu_1_chatbot,0,34,23,22,0,0,0,0,,,1107,1245,26072,6,0,0,0
2026-04-26T22:40:21.583066+00:00,small_gpu_1_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-26T22:40:22.955326+00:00,small_gpu_1_chatbot,0,34,23,22,0,0,0,0,,,1107,1245,26072,6,0,0,0
2026-04-26T22:40:23.129389+00:00,small_gpu_1_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-26T22:40:24.360236+00:00,small_gpu_1_chatbot,0,34,23,22,0,0,0,0,,,1107,1245,26072,6,0,0,0
2026-04-26T22:40:24.775586+00:00,small_gpu_1_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-26T22:40:25.845374+00:00,small_gpu_1_chatbot,0,34,23,22,0,0,0,0,,,1107,1245,26072,6,0,0,0
2026-04-26T22:40:26.199782+00:00,small_gpu_1_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-26T22:40:27.390405+00:00,small_gpu_1_chatbot,0,34,24,22,0,0,0,0,,,1107,1245,26072,6,0,0,0
2026-04-26T22:40:27.564375+00:00,small_gpu_1_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-26T22:40:28.815979+00:00,small_gpu_1_chatbot,0,34,24,22,0,0,0,0,,,1107,1245,26072,6,0,0,0
2026-04-26T22:40:28.868971+00:00,small_gpu_1_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-26T22:40:29.922021+00:00,small_gpu_1_chatbot,0,149,28,29,89,51,0,0,,,1107,1597,26168,6,0,40,8
2026-04-26T22:40:29.974638+00:00,small_gpu_1_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-26T22:40:31.024337+00:00,small_gpu_1_chatbot,0,149,30,30,88,47,0,0,,,1107,1597,26814,6,0,42,8
2026-04-26T22:40:31.258777+00:00,small_gpu_1_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-26T22:40:32.308463+00:00,small_gpu_1_chatbot,0,149,31,31,87,47,0,0,,,1107,1597,26894,6,0,41,7
2026-04-26T22:40:32.383231+00:00,small_gpu_1_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-26T22:40:33.674210+00:00,small_gpu_1_chatbot,0,51,27,24,0,0,0,0,,,1107,1597,26894,6,0,0,0
2026-04-26T22:40:33.907814+00:00,small_gpu_1_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
