timestamp_utc,run_id,elapsed_s,num_requests_running,num_requests_waiting,gpu_kv_cache_usage_fraction,num_preemptions_total,prompt_tokens_total,generation_tokens_total,time_to_first_token_seconds_sum,time_to_first_token_seconds_count,inter_token_latency_seconds_sum,inter_token_latency_seconds_count,e2e_request_latency_seconds_sum,e2e_request_latency_seconds_count,request_queue_time_seconds_sum,request_queue_time_seconds_count,request_success_total
2026-07-15T07:32:23.519896+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,26.09490180015564,1.0,0.0,0.005375526142299303,0.0,508.0,1184.0,0.04987621307373047,1.0,15.946215152740479,1183.0,,,,,
2026-07-15T07:32:24.523693+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,27.098700046539307,1.0,0.0,0.005629088696181395,0.0,508.0,1258.0,0.04987621307373047,1.0,16.94878888130188,1257.0,,,,,
2026-07-15T07:32:25.527671+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,28.10268259048462,1.0,0.0,0.0058319387392870015,0.0,508.0,1332.0,0.04987621307373047,1.0,17.952394247055054,1331.0,,,,,
2026-07-15T07:32:26.531288+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,29.106295347213745,1.0,0.0,0.006085501293168982,0.0,508.0,1406.0,0.04987621307373047,1.0,18.956197023391724,1405.0,,,,,
2026-07-15T07:32:27.535094+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,30.11009955406189,1.0,0.0,0.006339063847051074,0.0,508.0,1480.0,0.04987621307373047,1.0,19.960265636444092,1479.0,,,,,
2026-07-15T07:32:28.538635+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,31.11364221572876,1.0,0.0,0.006541913890156681,0.0,508.0,1554.0,0.04987621307373047,1.0,20.96459412574768,1553.0,,,,,
2026-07-15T07:32:29.542584+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,32.117592096328735,1.0,0.0,0.006795476444038773,0.0,508.0,1628.0,0.04987621307373047,1.0,21.96843695640564,1627.0,,,,,
2026-07-15T07:32:30.546387+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,33.12139439582825,1.0,0.0,0.0070490389979207535,0.0,508.0,1702.0,0.04987621307373047,1.0,22.972843885421753,1701.0,,,,,
2026-07-15T07:32:31.550493+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,34.125505447387695,1.0,0.0,0.007251889041026471,0.0,508.0,1776.0,0.04987621307373047,1.0,23.97772979736328,1775.0,,,,,
2026-07-15T07:32:32.554365+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,35.12937092781067,1.0,0.0,0.007505451594908452,0.0,508.0,1850.0,0.04987621307373047,1.0,24.98287796974182,1849.0,,,,,
2026-07-15T07:32:33.558461+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,36.13346457481384,1.0,0.0,0.007708301638014059,0.0,508.0,1923.0,0.04987621307373047,1.0,25.974507808685303,1922.0,,,,,
2026-07-15T07:32:34.562819+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,37.13782596588135,1.0,0.0,0.00796186419189615,0.0,508.0,1997.0,0.04987621307373047,1.0,26.979161739349365,1996.0,,,,,
2026-07-15T07:32:35.566511+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,38.14151406288147,1.0,0.0,0.008215426745778132,0.0,508.0,2071.0,0.04987621307373047,1.0,27.9844012260437,2070.0,,,,,
2026-07-15T07:32:36.570313+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,39.145323038101196,1.0,0.0,0.00841827678888385,0.0,508.0,2145.0,0.04987621307373047,1.0,28.99006152153015,2144.0,,,,,
2026-07-15T07:32:37.574309+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,40.14931869506836,1.0,0.0,0.00867183934276583,0.0,508.0,2219.0,0.04987621307373047,1.0,29.995732307434082,2218.0,,,,,
2026-07-15T07:32:38.578554+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,41.15355825424194,1.0,0.0,0.008925401896647922,0.0,508.0,2293.0,0.04987621307373047,1.0,31.00187921524048,2292.0,,,,,
2026-07-15T07:32:39.582254+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,42.15726613998413,1.0,0.0,0.009128251939753529,0.0,508.0,2367.0,0.04987621307373047,1.0,32.00745105743408,2366.0,,,,,
2026-07-15T07:32:40.586665+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,43.16166949272156,1.0,0.0,0.00938181449363562,0.0,508.0,2441.0,0.04987621307373047,1.0,33.01361608505249,2440.0,,,,,
2026-07-15T07:32:41.590983+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,44.1659951210022,1.0,0.0,0.009584664536741228,0.0,508.0,2515.0,0.04987621307373047,1.0,34.0063591003418,2513.0,,,,,
2026-07-15T07:32:42.594503+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,45.169509172439575,1.0,0.0,0.009838227090623208,0.0,508.0,2588.0,0.04987621307373047,1.0,35.01324105262756,2587.0,,,,,
2026-07-15T07:32:43.598175+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,46.17318034172058,1.0,0.0,0.0100917896445053,0.0,508.0,2662.0,0.04987621307373047,1.0,36.020230531692505,2661.0,,,,,
2026-07-15T07:32:44.601254+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,47.1762580871582,1.0,0.0,0.010294639687610907,0.0,508.0,2736.0,0.04987621307373047,1.0,37.027005434036255,2735.0,,,,,
2026-07-15T07:32:45.604702+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,48.17970633506775,1.0,0.0,0.010548202241492999,0.0,508.0,2809.0,0.04987621307373047,1.0,38.02063488960266,2808.0,,,,,
