# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0     50     33     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0     50     33     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0     49     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0     50     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0     50     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0     50     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0     50     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0     50     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0     50     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0     50     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0     50     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      1 
    0     49     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0     49     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      1 
    0     49     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0     50     32     39      0      0      0      0      0      0   1215   1095  35957  35958      0      0      0 
    0    443     46     41     80     29      0      0      0      0   1215   1365  36137  36138      0   2923    367 
    0    304     45     54    100    100      0      0      0      0   1215   1410  36137  36138      0     27      9 
    0    306     46     57    100    100      0      0      0      0   1215   1410  36137  36138      0     24      8 
    0    305     47     58    100    100      0      0      0      0   1215   1410  36137  36138      0     23      9 
    0    308     48     59    100    100      0      0      0      0   1215   1410  36137  36138      0     24      7 
    0    309     48     60    100    100      0      0      0      0   1215   1410  36137  36138      0     27      8 
    0    308     49     61    100    100      0      0      0      0   1215   1410  36137  36138      0   1260   5812 
    0    313     49     62    100    100      0      0      0      0   1215   1410  36137  36138      0     22      9 
    0    314     50     62    100    100      0      0      0      0   1215   1410  36137  36138      0     25      8 
    0    311     50     62    100    100      0      0      0      0   1215   1410  36137  36138      0     23      9 
    0    312     51     63    100    100      0      0      0      0   1215   1410  36137  36138      0    883   2915 
    0    314     51     63    100    100      0      0      0      0   1215   1410  36137  36138      0    648   2160 
    0    317     52     64    100    100      0      0      0      0   1215   1410  36137  36138      0     23      7 
    0    316     52     64    100    100      0      0      0      0   1215   1410  36139  36140      0     24      8 
    0    314     53     64    100    100      0      0      0      0   1215   1410  36139  36140      0     22     25 
    0    311     53     65    100    100      0      0      0      0   1215   1410  36139  36140      0    879     98 
    0    312     53     65    100    100      0      0      0      0   1215   1410  36139  36140      0    481      7 
    0    310     53     66    100    100      0      0      0      0   1215   1410  36139  36140      0    225      8 
    0    310     54     66    100     98      0      0      0      0   1215   1410  36139  36140      0     20      7 
    0    311     54     66    100    100      0      0      0      0   1215   1410  36139  36140      0     23     24 
    0    310     54     66    100     98      0      0      0      0   1215   1410  36139  36140      0    666   1546 
    0    310     54     67    100    100      0      0      0      0   1215   1410  36139  36140      0     18      8 
    0    309     55     66    100     97      0      0      0      0   1215   1410  36139  36140      0     23     80 
    0    306     55     67    100     99      0      0      0      0   1215   1410  36139  36140      0     18      8 
    0    308     55     67    100     99      0      0      0      0   1215   1410  36139  36140      0     20      7 
    0    306     55     67    100     98      0      0      0      0   1215   1410  36139  36140      0     94     13 
    0    307     55     68    100     98      0      0      0      0   1215   1410  36139  36140      0    171    133 
    0    308     56     68    100     99      0      0      0      0   1215   1410  36139  36140      0     20      8 
    0    310     56     68    100    100      0      0      0      0   1215   1410  36139  36140      0     19      7 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    312     56     69    100    100      0      0      0      0   1215   1410  36139  36140      0     20      8 
    0    311     56     69    100    100      0      0      0      0   1215   1410  36139  36140      0    180    721 
    0    312     57     69    100    100      0      0      0      0   1215   1410  36139  36140      0    161     36 
    0    310     57     70    100    100      0      0      0      0   1215   1410  36139  36140      0     18      8 
    0    312     57     70    100    100      0      0      0      0   1215   1410  36139  36140      0     22      8 
    0    313     57     70    100    100      0      0      0      0   1215   1410  36139  36140      0     19      7 
    0    313     57     70    100    100      0      0      0      0   1215   1410  36139  36140      0     23     26 
    0    305     57     70    100    100      0      0      0      0   1215   1410  36139  36140      0    179    799 
    0    305     57     70    100    100      0      0      0      0   1215   1410  36139  36140      0     21      7 
    0    306     57     71    100    100      0      0      0      0   1215   1410  36139  36140      0     20      7 
    0    305     58     71    100    100      0      0      0      0   1215   1410  36139  36140      0    143    732 
    0    307     58     71    100    100      0      0      0      0   1215   1410  36139  36140      0    195    723 
    0    300     58     71    100     99      0      0      0      0   1215   1410  36139  36140      0    169    107 
    0    301     58     71    100     99      0      0      0      0   1215   1410  36139  36140      0     20      7 
    0    302     58     70    100     99      0      0      0      0   1215   1410  36139  36140      0  27109   3138 
    0    312     58     70    100     99      0      0      0      0   1215   1410  36139  36140      0    602   1422 
    0    313     59     70    100     99      0      0      0      0   1215   1410  36139  36140      0  27132   3144 
    0    313     59     71    100    100      0      0      0      0   1215   1410  36139  36140      0     63     35 
    0    313     59     71    100    100      0      0      0      0   1215   1410  36139  36140      0    110      9 
    0    314     59     71    100     99      0      0      0      0   1215   1410  36139  36140      0     21      8 
    0    310     59     71    100     82      0      0      0      0   1215   1410  36139  36140      0     30     32 
    0    310     59     72    100     99      0      0      0      0   1215   1410  36139  36140      0     20      7 
    0    299     58     69    100     69      0      0      0      0   1215   1410  36139  36140      0     18      9 
    0    314     59     72    100     91      0      0      0      0   1215   1410  36139  36140      0     20      7 
    0    314     60     72    100     99      0      0      0      0   1215   1410  36139  36140      0     38    569 
    0    316     60     72    100    100      0      0      0      0   1215   1410  36139  36140      0    568      7 
    0    317     60     72    100    100      0      0      0      0   1215   1410  36139  36140      0    555   1441 
    0    310     60     73    100    100      0      0      0      0   1215   1410  36139  36140      0    166    756 
    0    314     60     73    100    100      0      0      0      0   1215   1410  36139  36140      0     23      8 
    0    316     60     73    100    100      0      0      0      0   1215   1410  36139  36140      0     20      7 
    0    316     60     72    100    100      0      0      0      0   1215   1410  36139  36140      0     23     16 
    0    319     60     73    100     99      0      0      0      0   1215   1410  36139  36140      0    175    785 
    0    316     61     73    100    100      0      0      0      0   1215   1410  36139  36140      0     99    738 
    0    316     61     74    100    100      0      0      0      0   1215   1410  36139  36140      0     20     19 
    0    173     60     72    100    100      0      0      0      0   1215   1410  36139  36140      0     20      8 
    0    304     60     73    100     99      0      0      0      0   1215   1410  36139  36140      0     18      7 
    0    306     60     74    100    100      0      0      0      0   1215   1410  36139  36140      0    638      8 
    0    304     60     74    100    100      0      0      0      0   1215   1410  36139  36140      0    362      8 
    0    304     60     74    100    100      0      0      0      0   1215   1410  36139  36140      0     23      7 
    0    315     60     73    100     67      0      0      0      0   1215   1410  36139  36140      0     19      8 
    0    318     61     74    100     93      0      0      0      0   1215   1410  36139  36140      0     22      8 
    0    318     61     74    100    100      0      0      0      0   1215   1410  36139  36140      0    175     35 
    0    309     61     74     97     95      0      0      0      0   1215   1410  36139  36140      0     28    106 
    0    309     61     74    100    100      0      0      0      0   1215   1410  36139  36140      0     18     27 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    307     61     74    100    100      0      0      0      0   1215   1410  36139  36140      0     20      7 
    0    309     61     74    100    100      0      0      0      0   1215   1410  36139  36140      0     24      7 
    0    305     61     73    100     98      0      0      0      0   1215   1410  36139  36140      0    700   1441 
    0    300     61     74    100     98      0      0      0      0   1215   1410  36139  36140      0     23      6 
    0    295     60     74    100     96      0      0      0      0   1215   1410  36139  36140      0     19      8 
    0    306     61     75    100    100      0      0      0      0   1215   1410  36139  36140      0    147      7 
    0    302     61     74    100    100      0      0      0      0   1215   1410  36139  36140      0     23      8 
    0    299     60     75    100    100      0      0      0      0   1215   1410  36139  36140      0     62    734 
    0    298     60     74    100    100      0      0      0      0   1215   1410  36139  36140      0    168    740 
    0    296     60     75    100    100      0      0      0      0   1215   1410  36139  36140      0     20      7 
    0    279     59     74    100     96      0      0      0      0   1215   1410  36139  36140      0     20      9 
    0    280     59     74    100     96      0      0      0      0   1215   1410  36139  36140      0     21      8 
    0     77     54     60     78     75      0      0      0      0   1215   1410  36139  36140      0      0      0 
    0     74     51     53      0      0      0      0      0      0   1215   1410  36139  36140      0      0      0 
