timestamp_utc,run_id,gpu,pwr_w,gtemp_c,mtemp_c,sm_pct,mem_pct,enc_pct,dec_pct,jpg_pct,ofa_pct,mclk_mhz,pclk_mhz,fb_mb,bar1_mb,ccpm_mb,rxpci_mbps,txpci_mbps
2026-04-27T20:30:26.537896+00:00,medium_gpu_2_long_conversation,0,54,29,27,0,0,0,0,,,1107,1597,27066,6,0,0,0
2026-04-27T20:30:26.863596+00:00,medium_gpu_2_long_conversation,1,54,28,27,0,0,0,0,,,1107,1597,27046,6,0,0,0
2026-04-27T20:30:28.013751+00:00,medium_gpu_2_long_conversation,0,54,29,27,0,0,0,0,,,1107,1597,27066,6,0,0,0
2026-04-27T20:30:28.098446+00:00,medium_gpu_2_long_conversation,1,54,28,27,0,0,0,0,,,1107,1597,27046,6,0,0,0
2026-04-27T20:30:29.391990+00:00,medium_gpu_2_long_conversation,0,54,29,27,0,0,0,0,,,1107,1597,27066,6,0,0,0
2026-04-27T20:30:29.616712+00:00,medium_gpu_2_long_conversation,1,54,28,27,0,0,0,0,,,1107,1597,27046,6,0,0,0
2026-04-27T20:30:30.948022+00:00,medium_gpu_2_long_conversation,0,54,29,26,0,0,0,0,,,1107,1597,27066,6,0,0,0
2026-04-27T20:30:31.072358+00:00,medium_gpu_2_long_conversation,1,54,28,27,0,0,0,0,,,1107,1597,27046,6,0,0,0
2026-04-27T20:30:32.121926+00:00,medium_gpu_2_long_conversation,0,54,29,27,0,0,0,0,,,1107,1597,27066,6,0,0,0
2026-04-27T20:30:32.448226+00:00,medium_gpu_2_long_conversation,1,54,28,26,0,0,0,0,,,1107,1597,27046,6,0,0,0
2026-04-27T20:30:33.641548+00:00,medium_gpu_2_long_conversation,0,36,28,27,0,0,0,0,,,1107,1245,27066,6,0,0,0
2026-04-27T20:30:33.867015+00:00,medium_gpu_2_long_conversation,1,37,27,26,0,0,0,0,,,1107,1245,27046,6,0,0,0
2026-04-27T20:30:35.037721+00:00,medium_gpu_2_long_conversation,0,35,28,26,0,0,0,0,,,1107,1245,27066,6,0,0,0
2026-04-27T20:30:35.101661+00:00,medium_gpu_2_long_conversation,1,37,26,26,0,0,0,0,,,1107,1245,27046,6,0,0,0
2026-04-27T20:30:36.152192+00:00,medium_gpu_2_long_conversation,0,211,34,29,100,20,0,0,,,1107,1507,27068,6,0,5961,3488
2026-04-27T20:30:36.208395+00:00,medium_gpu_2_long_conversation,1,244,33,30,100,18,0,0,,,1107,1372,27046,6,0,103,117
2026-04-27T20:30:37.259119+00:00,medium_gpu_2_long_conversation,0,157,34,36,91,59,0,0,,,1107,1597,27068,6,0,96,65
2026-04-27T20:30:37.302977+00:00,medium_gpu_2_long_conversation,1,166,32,35,88,59,0,0,,,1107,1597,27046,6,0,87,80
2026-04-27T20:30:38.352665+00:00,medium_gpu_2_long_conversation,0,160,34,36,91,60,0,0,,,1107,1597,27068,6,0,96,61
2026-04-27T20:30:38.396470+00:00,medium_gpu_2_long_conversation,1,168,33,35,88,59,0,0,,,1107,1597,27046,6,0,87,78
