timestamp_utc,run_id,elapsed_s,gpu,pwr_w,gtemp_c,mtemp_c,sm_pct,mem_pct,enc_pct,dec_pct,jpg_pct,ofa_pct,mclk_mhz,pclk_mhz,fb_mb,bar1_mb,ccpm_mb,rxpci_mbps,txpci_mbps
2026-07-15T10:59:44.950665+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,0.0705726146697998,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T10:59:45.999461+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,1.119363784790039,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T10:59:47.047894+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,2.1677939891815186,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T10:59:48.096022+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,3.2159225940704346,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T10:59:49.147112+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,4.267029047012329,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T10:59:50.195668+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,5.315581798553467,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T10:59:51.246753+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,6.36665940284729,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T10:59:52.295152+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,7.415059566497803,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T10:59:53.343400+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,8.463304042816162,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T10:59:54.392008+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,9.51191234588623,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T10:59:55.440780+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,10.560687780380249,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,1
2026-07-15T10:59:56.489320+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,11.60922360420227,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T10:59:57.537999+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,12.657902956008911,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,1
2026-07-15T10:59:58.586689+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,13.706591129302979,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T10:59:59.635520+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,14.755425930023193,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,1
2026-07-15T11:00:00.683994+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,15.803897380828857,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T11:00:01.732593+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,16.852495193481445,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,1
2026-07-15T11:00:02.780736+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,17.9006450176239,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T11:00:03.829085+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,18.9489905834198,0,49,32,38,0,0,0,0,0,0,1215,1095,35881,35882,0,0,0
2026-07-15T11:00:04.878204+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,19.998109340667725,0,238,38,47,100,93,0,0,0,0,1215,1410,35883,35884,0,21,8
2026-07-15T11:00:05.933106+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,21.053011894226074,0,241,40,50,100,93,0,0,0,0,1215,1410,35883,35884,0,27,12
2026-07-15T11:00:06.982006+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,22.1019070148468,0,247,41,52,100,92,0,0,0,0,1215,1410,35883,35884,0,31,9
2026-07-15T11:00:08.032408+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,23.152313470840454,0,243,42,53,100,92,0,0,0,0,1215,1410,35883,35884,0,27,10
2026-07-15T11:00:09.081622+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,24.201521396636963,0,248,43,54,100,92,0,0,0,0,1215,1410,35883,35884,0,27,8
2026-07-15T11:00:10.131178+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,25.251075983047485,0,245,43,55,100,92,0,0,0,0,1215,1410,35883,35884,0,31,10
2026-07-15T11:00:11.181442+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,26.301344394683838,0,243,44,55,100,92,0,0,0,0,1215,1410,35883,35884,0,26,8
2026-07-15T11:00:12.231021+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,27.350930213928223,0,246,44,55,100,92,0,0,0,0,1215,1410,35883,35884,0,27,8
2026-07-15T11:00:13.281857+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,28.40175771713257,0,250,44,56,100,92,0,0,0,0,1215,1410,35883,35884,0,27,8
2026-07-15T11:00:14.330850+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,29.45075511932373,0,68,40,45,52,48,0,0,0,0,1215,1410,35883,35884,0,0,0
2026-07-15T11:00:15.380058+00:00,qwen7b_gpu_a100_smoke_chatbot_sharegpt,30.49996042251587,0,66,37,42,0,0,0,0,0,0,1215,1410,35883,35884,0,0,0
