timestamp_utc,run_id,gpu,pwr_w,gtemp_c,mtemp_c,sm_pct,mem_pct,enc_pct,dec_pct,jpg_pct,ofa_pct,mclk_mhz,pclk_mhz,fb_mb,bar1_mb,ccpm_mb,rxpci_mbps,txpci_mbps
2026-04-27T20:29:46.214787+00:00,medium_gpu_2_code_generation,0,51,27,24,0,0,0,0,,,1107,1597,26788,6,0,0,0
2026-04-27T20:29:46.379671+00:00,medium_gpu_2_code_generation,1,53,26,25,0,0,0,0,,,1107,1597,26768,6,0,0,1
2026-04-27T20:29:47.631034+00:00,medium_gpu_2_code_generation,0,35,26,25,0,0,0,0,,,1107,1245,26788,6,0,0,0
2026-04-27T20:29:47.835731+00:00,medium_gpu_2_code_generation,1,36,25,25,0,0,0,0,,,1107,1245,26768,6,0,0,0
2026-04-27T20:29:48.945780+00:00,medium_gpu_2_code_generation,0,35,26,24,0,0,0,0,,,1107,1245,26788,6,0,0,0
2026-04-27T20:29:49.150693+00:00,medium_gpu_2_code_generation,1,36,25,24,0,0,0,0,,,1107,1245,26768,6,0,0,0
2026-04-27T20:29:50.280742+00:00,medium_gpu_2_code_generation,0,35,26,24,0,0,0,0,,,1107,1245,26788,6,0,0,0
2026-04-27T20:29:50.525706+00:00,medium_gpu_2_code_generation,1,36,25,24,0,0,0,0,,,1107,1245,26768,6,0,0,0
2026-04-27T20:29:51.696610+00:00,medium_gpu_2_code_generation,0,35,26,24,0,0,0,0,,,1107,1245,26788,6,0,0,0
2026-04-27T20:29:51.862840+00:00,medium_gpu_2_code_generation,1,36,25,24,0,0,0,0,,,1107,1245,26768,6,0,0,0
2026-04-27T20:29:53.154110+00:00,medium_gpu_2_code_generation,0,35,26,24,0,0,0,0,,,1107,1245,26788,6,0,0,0
2026-04-27T20:29:53.399213+00:00,medium_gpu_2_code_generation,1,36,25,24,0,0,0,0,,,1107,1245,26768,6,0,0,0
2026-04-27T20:29:54.770734+00:00,medium_gpu_2_code_generation,0,35,25,24,0,0,0,0,,,1107,1245,26788,6,0,0,0
2026-04-27T20:29:54.975452+00:00,medium_gpu_2_code_generation,1,36,25,24,0,0,0,0,,,1107,1245,26768,6,0,0,2632
2026-04-27T20:29:56.025122+00:00,medium_gpu_2_code_generation,0,157,30,32,91,59,0,0,,,1107,1597,26788,6,0,97,62
2026-04-27T20:29:56.069093+00:00,medium_gpu_2_code_generation,1,164,29,32,88,58,0,0,,,1107,1597,26768,6,0,88,79
2026-04-27T20:29:57.118797+00:00,medium_gpu_2_code_generation,0,166,32,33,91,59,0,0,,,1107,1597,26788,6,0,99,71
2026-04-27T20:29:57.162604+00:00,medium_gpu_2_code_generation,1,173,31,34,89,59,0,0,,,1107,1597,26768,6,0,83,79
2026-04-27T20:29:58.212458+00:00,medium_gpu_2_code_generation,0,155,33,35,91,59,0,0,,,1107,1597,26788,6,0,96,62
2026-04-27T20:29:58.256639+00:00,medium_gpu_2_code_generation,1,163,31,34,88,59,0,0,,,1107,1597,26768,6,0,88,78
2026-04-27T20:29:59.306304+00:00,medium_gpu_2_code_generation,0,241,36,31,100,19,0,0,,,1107,1425,27066,6,0,5927,4567
2026-04-27T20:29:59.360426+00:00,medium_gpu_2_code_generation,1,200,34,32,100,19,0,0,,,1107,1372,27046,6,0,6435,4681
2026-04-27T20:30:00.410259+00:00,medium_gpu_2_code_generation,0,161,34,35,89,52,0,0,,,1107,1597,27066,6,0,2915,409
2026-04-27T20:30:00.455247+00:00,medium_gpu_2_code_generation,1,152,32,34,88,52,0,0,,,1107,1597,27046,6,0,2301,474
2026-04-27T20:30:01.504942+00:00,medium_gpu_2_code_generation,0,163,34,35,90,53,0,0,,,1107,1597,27066,6,0,2576,511
2026-04-27T20:30:01.548939+00:00,medium_gpu_2_code_generation,1,161,32,34,88,52,0,0,,,1107,1597,27046,6,0,2271,481
2026-04-27T20:30:02.599782+00:00,medium_gpu_2_code_generation,0,154,34,36,89,52,0,0,,,1107,1597,27066,6,0,2985,497
2026-04-27T20:30:02.643510+00:00,medium_gpu_2_code_generation,1,166,33,35,88,52,0,0,,,1107,1597,27046,6,0,2022,468
