timestamp_utc,run_id,target,elapsed_s,server_process_count,server_rss_bytes,server_vms_bytes,server_cpu_time_s,server_cpu_percent,server_read_bytes,server_write_bytes,system_cpu_total_percent,system_cpu_max_core_percent,system_cpu_freq_mhz,system_load_1m,system_context_switches,system_mem_used_bytes,system_mem_available_bytes,system_swap_used_bytes,system_disk_read_bytes,system_disk_write_bytes,system_net_recv_bytes,system_net_sent_bytes,cpu_temp_max_c,powercap_energy_uj,powercap_package_power_w
2026-07-15T07:21:52.915823+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,4.76837158203125e-06,3,123348533248,189450956800,242.69,0.0,0,90112,0.0,0.0,2449.9980000000005,1.51953125,4322952,128857063424,103348228096,0,476980736,59476809728,22294429164,117109425,,,
2026-07-15T07:21:53.929517+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,1.0164482593536377,3,123348533248,189450956800,242.72,2.951467569634991,0,90112,1.8433333333333335,12.0,2449.9980000000005,1.51953125,4325389,128669200384,103536091136,0,476980736,59476809728,22294432917,117112948,,,
2026-07-15T07:21:54.944303+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,2.030123233795166,3,123348533248,189450956800,242.72,0.0,0,94208,3.5,100.0,2449.9980000000005,1.51953125,4327889,128914792448,103290499072,0,476980736,59476826112,22294435933,117116022,,,
2026-07-15T07:21:55.958120+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,3.0449230670928955,3,123348533248,189450956800,242.73000000000002,0.9854160073640308,0,94208,3.566666666666667,100.0,2449.9980000000005,1.51953125,4330301,128971681792,103233609728,0,476980736,59476826112,22294438516,117118737,,,
2026-07-15T07:21:56.972918+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,4.058758735656738,3,123348533248,189450956800,242.75,1.9727062896014473,0,94208,3.43,100.0,2449.9980000000005,1.4775390625,4332860,129015013376,103190278144,0,476980736,59476826112,22294440888,117121151,,,
2026-07-15T07:21:57.989608+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,5.073591947555542,3,123348533248,189450956800,242.76999999999998,1.970767192626738,0,94208,3.433333333333333,100.0,2449.9980000000005,1.4775390625,4335194,129042624512,103162667008,0,476980736,59476826112,22294443260,117123565,,,
2026-07-15T07:21:59.004034+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,6.090256690979004,3,123348533248,189450956800,242.77999999999997,0.9836084180825869,0,94208,3.3,98.0,2449.9980000000005,1.4775390625,4337575,129082621952,103122669568,0,476980736,59476826112,22294446658,117126945,,,
2026-07-15T07:22:00.020248+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,7.1046764850616455,3,123348533248,189450956800,242.79,0.9857851806867106,0,98304,3.5,100.0,2449.9980000000005,1.4775390625,4339972,129110745088,103094546432,0,476980736,59476842496,22294449864,117130227,,,
2026-07-15T07:22:01.035171+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,8.120855569839478,3,123348779008,189451218944,242.81,1.9681570207069206,0,114688,3.533333333333333,100.0,2449.9980000000005,1.4775390625,4342328,129138368512,103066923008,0,476980736,59476842496,22294455104,117135599,,,
2026-07-15T07:22:02.050823+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,9.135846853256226,3,123348779008,189451218944,242.82,0.9852301358025533,0,114688,3.466666666666667,100.0,2449.9980000000005,1.43896484375,4344535,129179656192,103025635328,0,476980736,59476842496,22294460301,117140730,,,
2026-07-15T07:22:03.064896+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,10.151456832885742,3,123348779008,189451218944,242.83999999999997,1.9692598931804108,0,114688,3.433333333333333,100.0,2449.9980000000005,1.43896484375,4346905,129228234752,102977056768,0,476980736,59476842496,22294465330,117145801,,,
2026-07-15T07:22:04.079663+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,11.165512084960938,3,123348779008,189451218944,242.84999999999997,0.986139559903327,0,114688,2.6166666666666667,76.5,2449.9980000000005,1.43896484375,4349086,129336344576,102868946944,0,476980736,59476842496,22294484669,117155591,,,
2026-07-15T07:22:05.093046+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,12.180261850357056,3,123348779008,189451218944,242.85999999999999,0.9854646279337371,0,114688,3.5,100.0,2449.9980000000005,1.43896484375,4351278,130682281984,101523009536,0,476980736,59476842496,22294490430,117161404,,,
2026-07-15T07:22:06.111393+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,13.193641185760498,3,123348779008,189451218944,242.88000000000002,1.9735946156901192,0,118784,3.5,100.0,2449.9980000000005,1.43896484375,4353345,130682281984,101523009536,0,476980736,59476867072,22294495726,117166776,,,
2026-07-15T07:22:07.129262+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,14.212067604064941,3,123348779008,189451218944,242.89000000000001,0.9819069714078799,0,118784,3.433333333333333,100.0,2449.9980000000005,1.40380859375,4355399,130698539008,101506752512,0,476980736,59476867072,22294500755,117171847,,,
2026-07-15T07:22:08.142692+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,15.22991418838501,3,123348779008,189451218944,242.9,0.9824663317675723,0,118784,3.3666666666666667,100.0,2449.9980000000005,1.40380859375,4357500,130913234944,101292056576,0,476980736,59476867072,22294505784,117176918,,,
2026-07-15T07:22:09.156255+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,16.24328064918518,3,123369668608,191625961472,243.06,15.788957518256323,0,151552,3.5,87.1,2449.9980000000005,1.40380859375,4359797,130879811584,101325479936,0,476980736,59476867072,22294514986,117186096,,,
2026-07-15T07:22:10.175074+00:00,qwen7b_gpu_a100_verify_chatbot_sharegpt,gpu_a100,17.256912231445312,3,123370160128,191625961472,244.13000000000002,105.56103605357313,0,151552,3.5633333333333335,100.0,2449.9980000000005,1.40380859375,4362395,130871554048,101333737472,0,476980736,59476867072,22294555979,117227255,,,
