timestamp_utc,run_id,elapsed_s,num_requests_running,num_requests_waiting,gpu_kv_cache_usage_fraction,num_preemptions_total,prompt_tokens_total,generation_tokens_total,request_success_total,time_to_first_token_seconds_count,time_to_first_token_seconds_sum,inter_token_latency_seconds_count,inter_token_latency_seconds_sum,e2e_request_latency_seconds_count,e2e_request_latency_seconds_sum,request_queue_time_seconds_count,request_queue_time_seconds_sum,cpu_kv_cache_usage_fraction,kv_offload_store_bytes_total,kv_offload_store_time_seconds_total,kv_offload_store_operations_total,kv_offload_store_size_bytes_total,kv_offload_load_bytes_total,kv_offload_load_time_seconds_total,kv_offload_load_operations_total,kv_offload_load_size_bytes_total
2026-07-15T12:15:32.927557+00:00,opt13b_gpu_a100_offload_code_30gib,0.013102054595947266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:33.936385+00:00,opt13b_gpu_a100_offload_code_30gib,1.021928310394287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:34.943746+00:00,opt13b_gpu_a100_offload_code_30gib,2.0292859077453613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:35.950831+00:00,opt13b_gpu_a100_offload_code_30gib,3.0363705158233643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:36.958019+00:00,opt13b_gpu_a100_offload_code_30gib,4.043560028076172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:37.965745+00:00,opt13b_gpu_a100_offload_code_30gib,5.0512855052948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:38.973372+00:00,opt13b_gpu_a100_offload_code_30gib,6.058917760848999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:39.981552+00:00,opt13b_gpu_a100_offload_code_30gib,7.067094564437866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:40.989539+00:00,opt13b_gpu_a100_offload_code_30gib,8.07508134841919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:41.997231+00:00,opt13b_gpu_a100_offload_code_30gib,9.08277153968811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:43.004531+00:00,opt13b_gpu_a100_offload_code_30gib,10.090071678161621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:44.013022+00:00,opt13b_gpu_a100_offload_code_30gib,11.09856629371643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:45.020858+00:00,opt13b_gpu_a100_offload_code_30gib,12.106398820877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:46.028409+00:00,opt13b_gpu_a100_offload_code_30gib,13.1139497756958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:47.035828+00:00,opt13b_gpu_a100_offload_code_30gib,14.12136960029602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:48.043459+00:00,opt13b_gpu_a100_offload_code_30gib,15.129000902175903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-07-15T12:15:49.052006+00:00,opt13b_gpu_a100_offload_code_30gib,16.137548208236694,22.0,0.0,0.7910112359550562,0.0,4267.0,27.0,0.0,17.0,7.2796242237091064,10.0,2.597971298997436,0.0,0.0,0.0,0.0,0.09615384615384616,196608000.0,0.008794783592224121,1.0,196608000.0,,,,
2026-07-15T12:15:50.060405+00:00,opt13b_gpu_a100_offload_code_30gib,17.145951509475708,22.0,0.0,0.9393258426966292,0.0,5522.0,907.0,0.0,22.0,11.152437448501587,885.0,27.648815813048714,0.0,0.0,0.0,0.0,0.0015262515262515263,5124915200.0,0.20417865592241288,85.0,5124915200.0,,,,
2026-07-15T12:15:51.068849+00:00,opt13b_gpu_a100_offload_code_30gib,18.154393196105957,21.0,1.0,0.9910112359550561,17.0,5522.0,1738.0,0.0,22.0,11.152437448501587,1716.0,49.704226364985516,0.0,0.0,0.0,0.0,0.0,5754060800.0,0.23172364789247513,133.0,5754060800.0,,,,
2026-07-15T12:15:52.077313+00:00,opt13b_gpu_a100_offload_code_30gib,19.162855863571167,19.0,3.0,0.9932584269662922,49.0,5522.0,2458.0,0.0,22.0,11.152437448501587,2436.0,69.30860015204598,0.0,0.0,0.0,0.0,0.0015262515262515263,6265241600.0,0.2541495679616928,172.0,6265241600.0,,,,
2026-07-15T12:15:53.085586+00:00,opt13b_gpu_a100_offload_code_30gib,20.171128034591675,17.0,5.0,0.9932584269662922,65.0,5522.0,3129.0,0.0,22.0,11.152437448501587,3107.0,87.16617374601265,0.0,0.0,0.0,0.0,0.001221001221001221,6894387200.0,0.2815649278759956,220.0,6894387200.0,,,,
2026-07-15T12:15:54.095251+00:00,opt13b_gpu_a100_offload_code_30gib,21.180792093276978,15.0,7.0,0.9438202247191011,82.0,5522.0,3723.0,0.0,22.0,11.152437448501587,3701.0,103.12959241699355,0.0,0.0,0.0,0.0,0.0,7353139200.0,0.30192688000202184,255.0,7353139200.0,,,,
2026-07-15T12:15:55.104165+00:00,opt13b_gpu_a100_offload_code_30gib,22.189712047576904,14.0,8.0,0.9640449438202248,87.0,5522.0,4289.0,0.0,22.0,11.152437448501587,4267.0,118.06001463502616,0.0,0.0,0.0,0.0,0.001221001221001221,7798784000.0,0.32181536006927497,289.0,7798784000.0,,,,
2026-07-15T12:15:56.113426+00:00,opt13b_gpu_a100_offload_code_30gib,23.198967218399048,13.0,9.0,0.9640449438202248,90.0,5522.0,4812.0,0.0,22.0,11.152437448501587,4790.0,131.80217932602318,0.0,0.0,0.0,0.0,0.0,8257536000.0,0.3423182400465012,324.0,8257536000.0,,,,
2026-07-15T12:15:57.121743+00:00,opt13b_gpu_a100_offload_code_30gib,24.20728611946106,12.0,10.0,0.952808988764045,100.0,5522.0,5280.0,0.0,22.0,11.152437448501587,5258.0,144.37585206500444,0.0,0.0,0.0,0.0,0.0009157509157509158,8598323200.0,0.3575176320075988,350.0,8598323200.0,,,,
2026-07-15T12:15:58.130456+00:00,opt13b_gpu_a100_offload_code_30gib,25.215997219085693,11.0,11.0,0.9370786516853933,111.0,5522.0,5718.0,0.0,22.0,11.152437448501587,5696.0,156.23957317702298,0.0,0.0,0.0,0.0,0.0015262515262515263,8965324800.0,0.3739567999839783,378.0,8965324800.0,,,,
2026-07-15T12:15:59.138928+00:00,opt13b_gpu_a100_offload_code_30gib,26.224477291107178,11.0,11.0,0.9887640449438202,111.0,5522.0,6136.0,0.0,22.0,11.152437448501587,6114.0,167.2267932120012,0.0,0.0,0.0,0.0,0.0,9332326400.0,0.3903973758220672,406.0,9332326400.0,,,,
2026-07-15T12:16:00.147477+00:00,opt13b_gpu_a100_offload_code_30gib,27.23301911354065,10.0,12.0,0.9550561797752809,117.0,5522.0,6529.0,0.0,22.0,11.152437448501587,6507.0,177.62218401300925,0.0,0.0,0.0,0.0,0.0006105006105006105,9633792000.0,0.40383529591560363,429.0,9633792000.0,,,,
2026-07-15T12:16:01.157177+00:00,opt13b_gpu_a100_offload_code_30gib,28.242720127105713,9.0,13.0,0.9101123595505618,122.0,5522.0,6910.0,0.0,22.0,11.152437448501587,6888.0,187.6638636760108,0.0,0.0,0.0,0.0,0.0,9974579200.0,0.41908166396617885,455.0,9974579200.0,,,,
2026-07-15T12:16:02.166858+00:00,opt13b_gpu_a100_offload_code_30gib,29.252399444580078,9.0,13.0,0.9573033707865168,122.0,5522.0,7252.0,0.0,22.0,11.152437448501587,7230.0,196.52081442700728,0.0,0.0,0.0,0.0,0.0006105006105006105,10223616000.0,0.43019311988353726,474.0,10223616000.0,,,,
2026-07-15T12:16:03.175594+00:00,opt13b_gpu_a100_offload_code_30gib,30.261138439178467,8.0,14.0,0.898876404494382,127.0,5522.0,7594.0,0.0,22.0,11.152437448501587,7572.0,205.54730601601477,0.0,0.0,0.0,0.0,0.0009157509157509158,10511974400.0,0.44306678390502935,496.0,10511974400.0,,,,
2026-07-15T12:16:04.185125+00:00,opt13b_gpu_a100_offload_code_30gib,31.27067232131958,8.0,14.0,0.9370786516853933,127.0,5522.0,7906.0,0.0,22.0,11.152437448501587,7884.0,213.5741921520239,0.0,0.0,0.0,0.0,0.00030525030525030525,10761011200.0,0.4542032638788223,515.0,10761011200.0,,,,
2026-07-15T12:16:05.194572+00:00,opt13b_gpu_a100_offload_code_30gib,32.28011393547058,8.0,14.0,0.9820224719101124,127.0,5522.0,8218.0,0.0,22.0,11.152437448501587,8196.0,221.651592240014,0.0,0.0,0.0,0.0,0.00030525030525030525,11023155200.0,0.46596614390611646,535.0,11023155200.0,,,,
2026-07-15T12:16:06.203568+00:00,opt13b_gpu_a100_offload_code_30gib,33.289108991622925,7.0,15.0,0.8966292134831461,130.0,5522.0,8507.0,0.0,22.0,11.152437448501587,8485.0,229.18734450102056,0.0,0.0,0.0,0.0,0.0,11259084800.0,0.4765392639040947,553.0,11259084800.0,,,,
2026-07-15T12:16:07.211753+00:00,opt13b_gpu_a100_offload_code_30gib,34.29729437828064,7.0,15.0,0.9393258426966292,130.0,5522.0,8780.0,0.0,22.0,11.152437448501587,8758.0,236.2857152280194,0.0,0.0,0.0,0.0,0.0006105006105006105,11481907200.0,0.4865316160321235,570.0,11481907200.0,,,,
2026-07-15T12:16:08.219248+00:00,opt13b_gpu_a100_offload_code_30gib,35.30478835105896,7.0,15.0,0.9752808988764045,130.0,5522.0,9053.0,0.0,22.0,11.152437448501587,9031.0,243.41926589001014,0.0,0.0,0.0,0.0,0.0006105006105006105,11691622400.0,0.495951296031475,586.0,11691622400.0,,,,
2026-07-15T12:16:09.227387+00:00,opt13b_gpu_a100_offload_code_30gib,36.31292772293091,6.0,16.0,0.8696629213483146,133.0,5522.0,9304.0,0.0,22.0,11.152437448501587,9282.0,250.03496274502322,0.0,0.0,0.0,0.0,0.0006105006105006105,11901337600.0,0.5053701120018959,602.0,11901337600.0,,,,
2026-07-15T12:16:10.235438+00:00,opt13b_gpu_a100_offload_code_30gib,37.320977210998535,6.0,16.0,0.9011235955056179,133.0,5522.0,9538.0,0.0,22.0,11.152437448501587,9516.0,256.1876101910202,0.0,0.0,0.0,0.0,0.0,12111052800.0,0.5147854400277136,618.0,12111052800.0,,,,
2026-07-15T12:16:11.243097+00:00,opt13b_gpu_a100_offload_code_30gib,38.32863783836365,6.0,16.0,0.9325842696629214,133.0,5522.0,9766.0,0.0,22.0,11.152437448501587,9744.0,262.2130429790159,0.0,0.0,0.0,0.0,0.00030525030525030525,12281446400.0,0.5224345600605009,631.0,12281446400.0,,,,
