timestamp_utc,run_id,elapsed_s,num_requests_running,num_requests_waiting,gpu_kv_cache_usage_fraction,num_preemptions_total,prompt_tokens_total,generation_tokens_total,request_success_total,time_to_first_token_seconds_count,time_to_first_token_seconds_sum,inter_token_latency_seconds_count,inter_token_latency_seconds_sum,e2e_request_latency_seconds_count,e2e_request_latency_seconds_sum,request_queue_time_seconds_count,request_queue_time_seconds_sum
2026-07-15T11:37:24.620639+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,116.88722801208496,10.0,0.0,0.2868303571428571,0.0,23567.0,21210.0,86.0,96.0,7.946556329727173,21114.0,503.48374608697486,86.0,435.8551206588745,86.0,0.0008055879843595903
2026-07-15T11:37:25.628189+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,117.89477825164795,11.0,0.0,0.296875,0.0,23845.0,21649.0,87.0,98.0,8.104135990142822,21551.0,514.4603488059911,87.0,449.0877935886383,87.0,0.0008159579847415444
2026-07-15T11:37:26.635701+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,118.90229558944702,9.0,0.0,0.2399553571428571,0.0,23845.0,22084.0,89.0,98.0,8.104135990142822,21986.0,525.2222988139874,89.0,475.990029335022,89.0,0.000833627982501639
2026-07-15T11:37:27.642907+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,119.90949630737305,9.0,0.0,0.2589285714285714,0.0,24444.0,22481.0,91.0,100.0,8.322620868682861,22381.0,535.3613498480008,91.0,486.82166361808777,91.0,0.0008642089815111831
2026-07-15T11:37:28.650428+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,120.91701745986938,8.0,0.0,0.2310267857142857,0.0,24444.0,22841.0,92.0,100.0,8.322620868682861,22741.0,544.1589882829758,92.0,499.0361785888672,92.0,0.0008744389815547038
2026-07-15T11:37:29.657713+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,121.92430257797241,8.0,0.0,0.2533482142857143,0.0,24444.0,23177.0,92.0,100.0,8.322620868682861,23077.0,552.266078818986,92.0,499.0361785888672,92.0,0.0008744389815547038
2026-07-15T11:37:30.665503+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,122.9320924282074,8.0,0.0,0.2767857142857143,0.0,24444.0,23505.0,92.0,100.0,8.322620868682861,23405.0,560.2364627069801,92.0,499.0361785888672,92.0,0.0008744389815547038
2026-07-15T11:37:31.672581+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,123.93917083740234,8.0,0.0,0.3013392857142857,0.0,24444.0,23833.0,92.0,100.0,8.322620868682861,23733.0,568.2995801389807,92.0,499.0361785888672,92.0,0.0008744389815547038
2026-07-15T11:37:32.680006+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,124.94659686088562,8.0,0.0,0.3225446428571429,0.0,24444.0,24161.0,92.0,100.0,8.322620868682861,24061.0,576.4204139549875,92.0,499.0361785888672,92.0,0.0008744389815547038
2026-07-15T11:37:33.686750+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,125.95334053039551,7.0,0.0,0.3113839285714286,0.0,24444.0,24459.0,93.0,100.0,8.322620868682861,24359.0,583.7943377919764,93.0,510.1855866909027,93.0,0.0008841789822326973
2026-07-15T11:37:34.693869+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,126.96045899391174,6.0,0.0,0.2834821428571429,0.0,24444.0,24737.0,94.0,100.0,8.322620868682861,24637.0,590.7166001949772,94.0,521.0584654808044,94.0,0.0008949399853008799
2026-07-15T11:37:35.702289+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,127.96888089179993,5.0,0.0,0.2589285714285714,0.0,24444.0,24969.0,95.0,100.0,8.322620868682861,24869.0,596.4067483049803,95.0,534.7669041156769,95.0,0.0009054809852386825
2026-07-15T11:37:36.709647+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,128.9762396812439,3.0,0.0,0.1863839285714286,0.0,24444.0,25135.0,97.0,100.0,8.322620868682861,25035.0,600.2552548139902,97.0,557.4689218997955,97.0,0.0009184999835269991
2026-07-15T11:37:37.716743+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,129.98333287239075,2.0,0.0,0.1484375,0.0,24444.0,25237.0,98.0,100.0,8.322620868682861,25137.0,602.5463832039932,98.0,571.2817244529724,98.0,0.0009257599849661347
2026-07-15T11:37:38.724335+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,130.99092745780945,2.0,0.0,0.1551339285714286,0.0,24444.0,25327.0,98.0,100.0,8.322620868682861,25227.0,604.549421595988,98.0,571.2817244529724,98.0,0.0009257599849661347
2026-07-15T11:37:39.731829+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,131.99841904640198,2.0,0.0,0.1607142857142857,0.0,24444.0,25417.0,98.0,100.0,8.322620868682861,25317.0,606.5542324079906,98.0,571.2817244529724,98.0,0.0009257599849661347
2026-07-15T11:37:40.739501+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,133.00609135627747,2.0,0.0,0.1662946428571429,0.0,24444.0,25507.0,98.0,100.0,8.322620868682861,25407.0,608.5656809139873,98.0,571.2817244529724,98.0,0.0009257599849661347
2026-07-15T11:37:41.747057+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,134.0136477947235,1.0,0.0,0.1037946428571429,0.0,24444.0,25562.0,99.0,100.0,8.322620868682861,25462.0,609.8082308229896,99.0,585.5573213100433,99.0,0.0009351119842904154
2026-07-15T11:37:42.754418+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,135.02100801467896,1.0,0.0,0.1071428571428571,0.0,24444.0,25606.0,99.0,100.0,8.322620868682861,25506.0,610.8071020889911,99.0,585.5573213100433,99.0,0.0009351119842904154
2026-07-15T11:37:43.761797+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,136.02838850021362,1.0,0.0,0.1104910714285714,0.0,24444.0,25650.0,99.0,100.0,8.322620868682861,25550.0,611.8100757449902,99.0,585.5573213100433,99.0,0.0009351119842904154
2026-07-15T11:37:44.769349+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,137.0359447002411,0.0,0.0,0.0,0.0,24444.0,25680.0,100.0,100.0,8.322620868682861,25580.0,612.4947953119881,100.0,620.8184330463409,100.0,0.0009420419846719597
2026-07-15T11:37:45.776688+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,138.0432825088501,0.0,0.0,0.0,0.0,24444.0,25680.0,100.0,100.0,8.322620868682861,25580.0,612.4947953119881,100.0,620.8184330463409,100.0,0.0009420419846719597
2026-07-15T11:37:46.783979+00:00,opt13b_gpu_a100_sharegpt_1rps_short_trace,139.05057072639465,0.0,0.0,0.0,0.0,24444.0,25680.0,100.0,100.0,8.322620868682861,25580.0,612.4947953119881,100.0,620.8184330463409,100.0,0.0009420419846719597
