timestamp_utc,run_id,target,elapsed_s,server_process_count,server_rss_bytes,server_vms_bytes,server_cpu_time_s,server_cpu_percent,system_cpu_total_percent,system_cpu_max_core_percent,system_mem_used_bytes,system_mem_available_bytes,cpu_temp_max_c,powercap_energy_uj,powercap_package_power_w
2026-04-27T21:14:15.467577+00:00,medium_gpu_2_final_code_generation,gpu_2,4.291534423828125e-06,4,19741069312,420772409344,162.39,0.0,0.065625,3.9,26082967552,514502332416,24.75,,
2026-04-27T21:14:16.503423+00:00,medium_gpu_2_final_code_generation,gpu_2,1.0373048782348633,4,19741069312,420772409344,162.39,0.0,0.11328125,6.7,26099998720,514485301248,24.0,,
2026-04-27T21:14:17.538575+00:00,medium_gpu_2_final_code_generation,gpu_2,2.0731360912323,4,19741069312,420772409344,162.39999999999998,0.9654082513166798,0.85,98.1,26331418624,514253881344,24.75,,
2026-04-27T21:14:18.573512+00:00,medium_gpu_2_final_code_generation,gpu_2,3.1082818508148193,4,19741069312,420772409344,162.42000000000002,1.9320950518219553,0.8578125,98.1,26403921920,514181378048,24.5,,
2026-04-27T21:14:19.608503+00:00,medium_gpu_2_final_code_generation,gpu_2,4.143218755722046,4,19741069312,420772409344,162.42000000000002,0.0,0.86484375,100.0,26445983744,514139316224,25.25,,
2026-04-27T21:14:20.643915+00:00,medium_gpu_2_final_code_generation,gpu_2,5.178210258483887,4,19741069312,420772409344,162.44,1.932383014412434,0.796875,97.1,26496016384,514089283584,24.75,,
2026-04-27T21:14:21.679050+00:00,medium_gpu_2_final_code_generation,gpu_2,6.213621616363525,4,19741069312,420772409344,162.45999999999998,1.9315994409158015,0.86484375,100.0,26532659200,514052640768,25.25,,
2026-04-27T21:14:22.714221+00:00,medium_gpu_2_final_code_generation,gpu_2,7.248753547668457,4,19741069312,420772409344,162.45999999999998,0.0,0.8203125,97.1,26579881984,514005417984,25.5,,
2026-04-27T21:14:23.749820+00:00,medium_gpu_2_final_code_generation,gpu_2,8.283928394317627,4,19741069312,420772409344,162.47,0.9660203812321202,0.42031250000000003,44.2,26605944832,513979355136,24.25,,
2026-04-27T21:14:24.785452+00:00,medium_gpu_2_final_code_generation,gpu_2,9.31951904296875,4,19741069312,420772409344,162.48000000000002,0.9656325125226383,0.7218749999999999,85.6,26680913920,513904386048,25.25,,
2026-04-27T21:14:25.822726+00:00,medium_gpu_2_final_code_generation,gpu_2,10.355154037475586,4,19742535680,420772544512,163.4,88.83438710354577,1.0640625,42.9,26681208832,513904091136,24.625,,
2026-04-27T21:14:26.857946+00:00,medium_gpu_2_final_code_generation,gpu_2,11.39241361618042,4,19742535680,420772544512,164.16,73.26999100350164,0.6484375,33.7,26681208832,513904091136,24.625,,
2026-04-27T21:14:27.892911+00:00,medium_gpu_2_final_code_generation,gpu_2,12.427638053894043,4,19742535680,420772544512,164.91,72.4480578971296,0.68125,34.0,26681208832,513904091136,24.625,,
2026-04-27T21:14:28.928291+00:00,medium_gpu_2_final_code_generation,gpu_2,13.46262001991272,4,19742535680,420772544512,165.67999999999998,74.39743157670506,0.6695312500000001,32.7,26681208832,513904091136,24.625,,
2026-04-27T21:14:29.963307+00:00,medium_gpu_2_final_code_generation,gpu_2,14.497975587844849,4,19742535680,420772544512,166.43,72.43888218015489,0.6703125000000001,33.0,26681208832,513904091136,25.25,,
2026-04-27T21:14:30.998168+00:00,medium_gpu_2_final_code_generation,gpu_2,15.533022165298462,4,19742535680,420772544512,167.18,72.46050722133923,0.634375,33.0,26681692160,513903607808,25.0,,
2026-04-27T21:14:32.033082+00:00,medium_gpu_2_final_code_generation,gpu_2,16.567850589752197,4,19742535680,420772544512,167.93,72.47578267826472,0.6265625,32.4,26681692160,513903607808,24.75,,
