timestamp_utc,run_id,target,elapsed_s,server_process_count,server_rss_bytes,server_vms_bytes,server_cpu_time_s,server_cpu_percent,system_cpu_total_percent,system_cpu_max_core_percent,system_mem_used_bytes,system_mem_available_bytes,cpu_temp_max_c,powercap_energy_uj,powercap_package_power_w
2026-04-27T21:02:34.287595+00:00,medium_gpu_2_sustained_chatbot,gpu_2,4.291534423828125e-06,4,19663683584,399761235968,93.57,0.0,1.0476562500000008,18.8,25975590912,514609709056,25.5,,
2026-04-27T21:02:35.323455+00:00,medium_gpu_2_sustained_chatbot,gpu_2,1.0406010150909424,4,19663683584,399761235968,93.58,0.9609870734387316,0.12109375,6.8,26000048128,514585251840,25.25,,
2026-04-27T21:02:36.359156+00:00,medium_gpu_2_sustained_chatbot,gpu_2,2.076418876647949,4,19663683584,399761235968,93.6,1.9308413903900719,0.9546874999999999,100.0,26230345728,514354954240,25.0,,
2026-04-27T21:02:37.394275+00:00,medium_gpu_2_sustained_chatbot,gpu_2,3.1121246814727783,4,19663683584,399761235968,93.61000000000001,0.9655251475307359,0.8421875,98.1,26304397312,514280902656,26.0,,
2026-04-27T21:02:38.429139+00:00,medium_gpu_2_sustained_chatbot,gpu_2,4.1472601890563965,4,19663683584,399761235968,93.63,1.9321141873172785,0.8796875,100.0,26348437504,514236862464,25.125,,
2026-04-27T21:02:39.463827+00:00,medium_gpu_2_sustained_chatbot,gpu_2,5.182119131088257,4,19663683584,399761235968,93.63,0.0,0.9328124999999999,97.1,26397179904,514188120064,25.25,,
2026-04-27T21:02:40.498844+00:00,medium_gpu_2_sustained_chatbot,gpu_2,6.216805458068848,4,19663683584,399761235968,93.63,0.0,0.83359375,100.0,26434588672,514150711296,25.75,,
2026-04-27T21:02:41.533054+00:00,medium_gpu_2_sustained_chatbot,gpu_2,7.251822471618652,4,19663683584,399761235968,93.66,2.898503078428628,0.8414062499999999,97.1,26480754688,514104545280,26.0,,
2026-04-27T21:02:42.568112+00:00,medium_gpu_2_sustained_chatbot,gpu_2,8.286026000976562,4,19663683584,399761498112,93.66999999999999,0.9669276613472253,0.38671875,43.7,26507890688,514077409280,25.0,,
2026-04-27T21:02:43.604323+00:00,medium_gpu_2_sustained_chatbot,gpu_2,9.321101903915405,4,19690561536,408798994432,94.03,34.78005805930584,0.859375,68.3,26603610112,513981689856,25.5,,
2026-04-27T21:02:44.639773+00:00,medium_gpu_2_sustained_chatbot,gpu_2,10.357304334640503,4,19691126784,408799293440,94.83,77.20499163857255,0.7039062500000002,34.6,26604838912,513980461056,25.25,,
2026-04-27T21:02:45.674702+00:00,medium_gpu_2_sustained_chatbot,gpu_2,11.392760038375854,4,19691216896,408799428608,95.59,73.39763519176584,0.66484375,34.3,26604838912,513980461056,25.25,,
2026-04-27T21:02:46.709267+00:00,medium_gpu_2_sustained_chatbot,gpu_2,12.427689552307129,4,19691315200,408799428608,96.35,73.4349527933609,0.65078125,34.0,26605080576,513980219392,25.5,,
2026-04-27T21:02:47.744579+00:00,medium_gpu_2_sustained_chatbot,gpu_2,13.462255239486694,4,19691372544,408799428608,97.12,74.42736691753092,0.7343750000000001,33.0,26610941952,513974358016,25.5,,
2026-04-27T21:02:48.779366+00:00,medium_gpu_2_sustained_chatbot,gpu_2,14.497549295425415,4,19691462656,408799428608,97.89,74.37500443309534,0.7851562500000001,33.7,26613252096,513972047872,24.75,,
2026-04-27T21:02:49.814021+00:00,medium_gpu_2_sustained_chatbot,gpu_2,15.532352685928345,4,19691491328,408799428608,98.66,74.41027030514122,0.6585937500000001,33.7,26613473280,513971826688,24.75,,
2026-04-27T21:02:50.849184+00:00,medium_gpu_2_sustained_chatbot,gpu_2,16.567012786865234,4,19691565056,408799428608,99.42,73.4540743681738,0.625,33.0,26613719040,513971580928,24.5,,
2026-04-27T21:02:51.883957+00:00,medium_gpu_2_sustained_chatbot,gpu_2,17.602168083190918,4,19691626496,408799428608,100.18,73.41893556432055,0.671875,33.0,26613719040,513971580928,25.25,,
2026-04-27T21:02:52.919398+00:00,medium_gpu_2_sustained_chatbot,gpu_2,18.636943578720093,4,19691679744,408799428608,100.95,74.41227622096183,0.6250000000000001,33.7,26613460992,513971838976,25.0,,
2026-04-27T21:02:53.954413+00:00,medium_gpu_2_sustained_chatbot,gpu_2,19.672383785247803,4,19691728896,408799428608,101.71,73.39873371815528,0.6656250000000001,33.7,26613587968,513971712000,25.75,,
