# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      0 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      0 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      0 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      0 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      1 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      0 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      1 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      0 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      1 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      0 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      1 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      0 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32745  32746      0      0      1 
    0     49     32     38      0      0      0      0      0      0   1215   1095  32747  32748      0     19      3 
    0    226     39     48     93     85      0      0      0      0   1215   1410  32749  32750      0     22      8 
    0    231     40     50     89     83      0      0      0      0   1215   1410  32749  32750      0     17      7 
    0    229     41     52     93     87      0      0      0      0   1215   1410  32749  32750      0     17      7 
    0    236     42     52     94     86      0      0      0      0   1215   1410  32749  32750      0     22      7 
    0    236     42     53     94     86      0      0      0      0   1215   1410  32749  32750      0     21      8 
    0    234     43     53     93     85      0      0      0      0   1215   1410  32749  32750      0     21      7 
    0    241     43     54     93     86      0      0      0      0   1215   1410  32749  32750      0     23      7 
    0    235     43     54     93     85      0      0      0      0   1215   1410  32749  32750      0     21      7 
    0    235     44     55     93     85      0      0      0      0   1215   1410  32749  32750      0     21      8 
    0    230     44     54     92     85      0      0      0      0   1215   1410  32749  32750      0     21      7 
    0     68     40     45     88     80      0      0      0      0   1215   1410  32749  32750      0      0      2 
    0     66     37     42      0      0      0      0      0      0   1215   1410  32749  32750      0      0      0 
