timestamp_utc,run_id,gpu,pwr_w,gtemp_c,mtemp_c,sm_pct,mem_pct,enc_pct,dec_pct,jpg_pct,ofa_pct,mclk_mhz,pclk_mhz,fb_mb,bar1_mb,ccpm_mb,rxpci_mbps,txpci_mbps
2026-04-27T20:52:21.130730+00:00,medium_gpu_1_sustained_chatbot,0,34,24,22,0,0,0,0,,,1107,1245,25430,6,0,0,0
2026-04-27T20:52:21.216051+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:22.406625+00:00,medium_gpu_1_sustained_chatbot,0,34,24,22,0,0,0,0,,,1107,1245,25430,6,0,0,0
2026-04-27T20:52:22.715218+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:23.885530+00:00,medium_gpu_1_sustained_chatbot,0,34,24,22,0,0,0,0,,,1107,1245,25430,6,0,0,0
2026-04-27T20:52:24.040073+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:25.111189+00:00,medium_gpu_1_sustained_chatbot,0,34,24,22,0,0,0,0,,,1107,1245,25430,6,0,0,0
2026-04-27T20:52:25.264820+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:26.496325+00:00,medium_gpu_1_sustained_chatbot,0,34,24,22,0,0,0,0,,,1107,1245,25430,6,0,0,0
2026-04-27T20:52:26.871744+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:27.982961+00:00,medium_gpu_1_sustained_chatbot,0,34,24,22,0,0,0,0,,,1107,1245,25430,6,0,2,0
2026-04-27T20:52:28.228767+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:29.420008+00:00,medium_gpu_1_sustained_chatbot,0,34,24,22,0,0,0,0,,,1107,1245,25430,6,0,0,0
2026-04-27T20:52:29.630633+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:30.680340+00:00,medium_gpu_1_sustained_chatbot,0,192,29,33,96,80,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:30.925399+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:31.976030+00:00,medium_gpu_1_sustained_chatbot,0,193,32,35,96,78,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:32.152492+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:33.202382+00:00,medium_gpu_1_sustained_chatbot,0,198,33,37,96,79,0,0,,,1107,1597,25572,6,0,33,8
2026-04-27T20:52:33.427543+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:34.477246+00:00,medium_gpu_1_sustained_chatbot,0,197,34,38,96,78,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:34.533375+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:35.586043+00:00,medium_gpu_1_sustained_chatbot,0,198,34,38,96,79,0,0,,,1107,1597,25572,6,0,35,8
2026-04-27T20:52:35.697239+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:36.747594+00:00,medium_gpu_1_sustained_chatbot,0,195,35,39,96,79,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:36.980539+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:38.030256+00:00,medium_gpu_1_sustained_chatbot,0,197,35,40,96,79,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:38.162174+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:39.212058+00:00,medium_gpu_1_sustained_chatbot,0,192,36,40,96,78,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:39.425190+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:40.474925+00:00,medium_gpu_1_sustained_chatbot,0,197,36,40,96,78,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:40.567396+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:41.617088+00:00,medium_gpu_1_sustained_chatbot,0,191,37,42,96,79,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:41.669383+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:42.719556+00:00,medium_gpu_1_sustained_chatbot,0,195,37,42,96,79,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:42.851609+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:43.901602+00:00,medium_gpu_1_sustained_chatbot,0,198,38,42,96,79,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:44.053901+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:45.103864+00:00,medium_gpu_1_sustained_chatbot,0,197,38,43,97,79,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:45.197740+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:46.248144+00:00,medium_gpu_1_sustained_chatbot,0,201,38,43,96,79,0,0,,,1107,1597,25572,6,0,35,8
2026-04-27T20:52:46.340031+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:47.390369+00:00,medium_gpu_1_sustained_chatbot,0,198,39,43,96,79,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:47.522841+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:48.573335+00:00,medium_gpu_1_sustained_chatbot,0,201,39,44,97,79,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:48.743828+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:49.794203+00:00,medium_gpu_1_sustained_chatbot,0,197,40,44,97,79,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:49.906367+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:50.956637+00:00,medium_gpu_1_sustained_chatbot,0,203,40,45,97,79,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:51.109091+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:52.159623+00:00,medium_gpu_1_sustained_chatbot,0,198,40,45,96,79,0,0,,,1107,1597,25572,6,0,34,8
2026-04-27T20:52:52.291091+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:53.341530+00:00,medium_gpu_1_sustained_chatbot,0,171,40,43,95,73,0,0,,,1107,1492,26546,6,0,37,8
2026-04-27T20:52:53.433108+00:00,medium_gpu_1_sustained_chatbot,1,24,21,21,0,0,0,0,,,1107,135,0,2,0,0,0
2026-04-27T20:52:54.482906+00:00,medium_gpu_1_sustained_chatbot,0,192,41,44,94,67,0,0,,,1107,1597,26546,6,0,33,9
