timestamp_utc,run_id,elapsed_s,gpu,pwr_w,gtemp_c,mtemp_c,sm_pct,mem_pct,enc_pct,dec_pct,jpg_pct,ofa_pct,mclk_mhz,pclk_mhz,fb_mb,bar1_mb,ccpm_mb,rxpci_mbps,txpci_mbps
2026-07-15T12:21:05.432335+00:00,opt13b_gpu_a100_offload_chat_30gib,0.07004380226135254,0,49,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:06.481013+00:00,opt13b_gpu_a100_offload_chat_30gib,1.1187095642089844,0,49,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:07.529741+00:00,opt13b_gpu_a100_offload_chat_30gib,2.167433977127075,0,50,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:08.578547+00:00,opt13b_gpu_a100_offload_chat_30gib,3.216242551803589,0,49,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:09.629789+00:00,opt13b_gpu_a100_offload_chat_30gib,4.267482042312622,0,50,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:10.679009+00:00,opt13b_gpu_a100_offload_chat_30gib,5.3167054653167725,0,49,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:11.728363+00:00,opt13b_gpu_a100_offload_chat_30gib,6.3660569190979,0,50,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:12.777355+00:00,opt13b_gpu_a100_offload_chat_30gib,7.4150519371032715,0,50,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:13.829153+00:00,opt13b_gpu_a100_offload_chat_30gib,8.466850996017456,0,50,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:14.878459+00:00,opt13b_gpu_a100_offload_chat_30gib,9.51615834236145,0,50,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:15.929404+00:00,opt13b_gpu_a100_offload_chat_30gib,10.56710433959961,0,49,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:16.978454+00:00,opt13b_gpu_a100_offload_chat_30gib,11.616150617599487,0,50,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:18.030425+00:00,opt13b_gpu_a100_offload_chat_30gib,12.668123483657837,0,50,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:19.079239+00:00,opt13b_gpu_a100_offload_chat_30gib,13.716937065124512,0,50,33,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:20.128899+00:00,opt13b_gpu_a100_offload_chat_30gib,14.766600370407104,0,50,32,39,0,0,0,0,0,0,1215,1095,35957,35958,0,0,0
2026-07-15T12:21:21.177679+00:00,opt13b_gpu_a100_offload_chat_30gib,15.815381526947021,0,49,32,39,0,0,0,0,0,0,1215,1095,35977,35978,0,320,10724
2026-07-15T12:21:22.231085+00:00,opt13b_gpu_a100_offload_chat_30gib,16.86877965927124,0,305,45,52,100,37,0,0,0,0,1215,1410,36137,36138,0,28,8
2026-07-15T12:21:23.279913+00:00,opt13b_gpu_a100_offload_chat_30gib,17.917608499526978,0,303,46,56,100,100,0,0,0,0,1215,1410,36137,36138,0,26,9
2026-07-15T12:21:24.331426+00:00,opt13b_gpu_a100_offload_chat_30gib,18.969127893447876,0,305,47,58,100,100,0,0,0,0,1215,1410,36137,36138,0,31,33
2026-07-15T12:21:25.380297+00:00,opt13b_gpu_a100_offload_chat_30gib,20.017998218536377,0,309,47,59,100,100,0,0,0,0,1215,1410,36137,36138,0,27,8
2026-07-15T12:21:26.431682+00:00,opt13b_gpu_a100_offload_chat_30gib,21.06938123703003,0,311,48,60,100,100,0,0,0,0,1215,1410,36137,36138,0,23,9
2026-07-15T12:21:27.480391+00:00,opt13b_gpu_a100_offload_chat_30gib,22.118085145950317,0,309,49,61,100,100,0,0,0,0,1215,1410,36137,36138,0,24,8
2026-07-15T12:21:28.531744+00:00,opt13b_gpu_a100_offload_chat_30gib,23.169440746307373,0,309,49,61,100,100,0,0,0,0,1215,1410,36137,36138,0,26,9
2026-07-15T12:21:29.580681+00:00,opt13b_gpu_a100_offload_chat_30gib,24.218373775482178,0,312,50,62,100,100,0,0,0,0,1215,1410,36137,36138,0,27,16
2026-07-15T12:21:30.634004+00:00,opt13b_gpu_a100_offload_chat_30gib,25.271700143814087,0,315,50,62,100,100,0,0,0,0,1215,1410,36137,36138,0,862,2833
2026-07-15T12:21:31.682892+00:00,opt13b_gpu_a100_offload_chat_30gib,26.320589780807495,0,312,51,63,100,100,0,0,0,0,1215,1410,36137,36138,0,26,8
2026-07-15T12:21:32.724900+00:00,opt13b_gpu_a100_offload_chat_30gib,27.362590551376343,0,320,52,62,100,100,0,0,0,0,1215,1410,36139,36140,0,22,8
2026-07-15T12:21:33.775505+00:00,opt13b_gpu_a100_offload_chat_30gib,28.413196802139282,0,367,53,63,100,96,0,0,0,0,1215,1410,36139,36140,0,26,8
